Gender,Gender Code,Single-Year Ages,Single-Year Ages Code,Cause of death,Cause of death Code,Race,Race Code,Place of Death,Place of Death Code,Deaths,Population,Crude Rate
Male,M,93 years,93,Intentional self-harm by handgun discharge,X72,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,94 years,94,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,94 years,94,Intentional self-harm by other and unspecified firearm discharge,X74,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,95 years,95,Intentional self-harm by handgun discharge,X72,American Indian or Alaska Native,1002-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,95 years,95,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,95 years,95,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Medical Facility - Dead on Arrival,3,1,Not Applicable,Not Applicable
Male,M,96 years,96,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,96 years,96,Intentional self-harm by other and unspecified firearm discharge,X74,Asian or Pacific Islander,A-PI,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,96 years,96,Intentional self-harm by other and unspecified firearm discharge,X74,Asian or Pacific Islander,A-PI,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,96 years,96,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,97 years,97,Intentional self-harm by other and unspecified firearm discharge,X74,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,98 years,98,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,99 years,99,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Medical Facility - Dead on Arrival,3,1,Not Applicable,Not Applicable
Male,M,99 years,99,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,100+ years,100,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,100+ years,100,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Female,F,< 1 year,0,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,< 1 year,0,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,< 1 year,0,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,< 1 year,0,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Female,F,1 year,1,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,1 year,1,Assault by other and unspecified firearm discharge,X95,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,2 years,2,Assault by handgun discharge,X93,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Female,F,2 years,2,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,2 years,2,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,2 years,2,Assault by other and unspecified firearm discharge,X95,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,3 years,3,Assault by handgun discharge,X93,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,3 years,3,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,3 years,3,Assault by other and unspecified firearm discharge,X95,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,4 years,4,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,4 years,4,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Dead on Arrival,3,1,Not Applicable,Not Applicable
Female,F,4 years,4,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Female,F,4 years,4,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,4 years,4,Assault by other and unspecified firearm discharge,X95,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,4 years,4,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Female,F,5 years,5,Assault by other and unspecified firearm discharge,X95,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,6 years,6,Assault by handgun discharge,X93,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,6 years,6,Assault by other and unspecified firearm discharge,X95,Asian or Pacific Islander,A-PI,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,6 years,6,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,6 years,6,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Female,F,6 years,6,Assault by other and unspecified firearm discharge,X95,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,7 years,7,Assault by handgun discharge,X93,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,7 years,7,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Female,F,7 years,7,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Female,F,8 years,8,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,8 years,8,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Dead on Arrival,3,1,Not Applicable,Not Applicable
Female,F,8 years,8,Assault by other and unspecified firearm discharge,X95,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,9 years,9,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,9 years,9,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,9 years,9,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Female,F,10 years,10,Assault by other and unspecified firearm discharge,X95,American Indian or Alaska Native,1002-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,10 years,10,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,10 years,10,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Female,F,10 years,10,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,10 years,10,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,11 years,11,Assault by handgun discharge,X93,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Female,F,11 years,11,"Assault by rifle, shotgun and larger firearm discharge",X94,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,11 years,11,Assault by other and unspecified firearm discharge,X95,American Indian or Alaska Native,1002-5,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,11 years,11,Assault by other and unspecified firearm discharge,X95,Asian or Pacific Islander,A-PI,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,11 years,11,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,11 years,11,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Female,F,12 years,12,Assault by handgun discharge,X93,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,12 years,12,Assault by handgun discharge,X93,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Female,F,12 years,12,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,12 years,12,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,13 years,13,"Assault by rifle, shotgun and larger firearm discharge",X94,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,13 years,13,Assault by other and unspecified firearm discharge,X95,American Indian or Alaska Native,1002-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,13 years,13,Assault by other and unspecified firearm discharge,X95,Asian or Pacific Islander,A-PI,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,13 years,13,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,13 years,13,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,14 years,14,"Assault by rifle, shotgun and larger firearm discharge",X94,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,14 years,14,"Assault by rifle, shotgun and larger firearm discharge",X94,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,14 years,14,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Dead on Arrival,3,1,Not Applicable,Not Applicable
Female,F,14 years,14,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,15 years,15,Assault by handgun discharge,X93,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,15 years,15,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,15 years,15,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,16 years,16,Assault by handgun discharge,X93,Black or African American,2054-5,Medical Facility - Dead on Arrival,3,1,Not Applicable,Not Applicable
Female,F,16 years,16,Assault by handgun discharge,X93,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Female,F,16 years,16,Assault by handgun discharge,X93,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,16 years,16,Assault by handgun discharge,X93,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,16 years,16,Assault by handgun discharge,X93,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,16 years,16,"Assault by rifle, shotgun and larger firearm discharge",X94,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,16 years,16,"Assault by rifle, shotgun and larger firearm discharge",X94,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,16 years,16,Assault by other and unspecified firearm discharge,X95,American Indian or Alaska Native,1002-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Female,F,16 years,16,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Dead on Arrival,3,1,Not Applicable,Not Applicable
Female,F,16 years,16,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,17 years,17,"Assault by rifle, shotgun and larger firearm discharge",X94,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Female,F,17 years,17,"Assault by rifle, shotgun and larger firearm discharge",X94,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Female,F,17 years,17,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Dead on Arrival,3,1,Not Applicable,Not Applicable
Female,F,17 years,17,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Female,F,17 years,17,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Dead on Arrival,3,1,Not Applicable,Not Applicable
